numero,file_url,file_txt
10064,http://contratos.gastosabertos.org/files/contrato-10064.doc,http://contratos.gastosabertos.org/files/contrato-10064.txt
10065,http://contratos.gastosabertos.org/files/contrato-10065.doc,http://contratos.gastosabertos.org/files/contrato-10065.txt
10066,http://contratos.gastosabertos.org/files/contrato-10066.doc,http://contratos.gastosabertos.org/files/contrato-10066.txt
10067,http://contratos.gastosabertos.org/files/contrato-10067.doc,http://contratos.gastosabertos.org/files/contrato-10067.txt
10068,http://contratos.gastosabertos.org/files/contrato-10068.doc,http://contratos.gastosabertos.org/files/contrato-10068.txt
10069,,http://contratos.gastosabertos.org/files/contrato-10069.txt
10070,,http://contratos.gastosabertos.org/files/contrato-10070.txt
10071,,http://contratos.gastosabertos.org/files/contrato-10071.txt
10072,http://contratos.gastosabertos.org/files/contrato-10072.doc,http://contratos.gastosabertos.org/files/contrato-10072.txt
10073,http://contratos.gastosabertos.org/files/contrato-10073.doc,http://contratos.gastosabertos.org/files/contrato-10073.txt
10074,http://contratos.gastosabertos.org/files/contrato-10074.docx,http://contratos.gastosabertos.org/files/contrato-10074.txt
10075,http://contratos.gastosabertos.org/files/contrato-10075.doc,http://contratos.gastosabertos.org/files/contrato-10075.txt
10076,http://contratos.gastosabertos.org/files/contrato-10076.doc,http://contratos.gastosabertos.org/files/contrato-10076.txt
10077,http://contratos.gastosabertos.org/files/contrato-10077.doc,http://contratos.gastosabertos.org/files/contrato-10077.txt
10078,http://contratos.gastosabertos.org/files/contrato-10078.doc,http://contratos.gastosabertos.org/files/contrato-10078.txt
10079,http://contratos.gastosabertos.org/files/contrato-10079.doc,http://contratos.gastosabertos.org/files/contrato-10079.txt
10080,http://contratos.gastosabertos.org/files/contrato-10080.pdf,
10081,http://contratos.gastosabertos.org/files/contrato-10081.doc,http://contratos.gastosabertos.org/files/contrato-10081.txt
10082,http://contratos.gastosabertos.org/files/contrato-10082.doc,http://contratos.gastosabertos.org/files/contrato-10082.txt
10083,http://contratos.gastosabertos.org/files/contrato-10083.docx,http://contratos.gastosabertos.org/files/contrato-10083.txt
10084,http://contratos.gastosabertos.org/files/contrato-10084.doc,http://contratos.gastosabertos.org/files/contrato-10084.txt
10085,http://contratos.gastosabertos.org/files/contrato-10085.doc,http://contratos.gastosabertos.org/files/contrato-10085.txt
10086,http://contratos.gastosabertos.org/files/contrato-10086.docx,http://contratos.gastosabertos.org/files/contrato-10086.txt
10087,http://contratos.gastosabertos.org/files/contrato-10087.docx,http://contratos.gastosabertos.org/files/contrato-10087.txt
10088,http://contratos.gastosabertos.org/files/contrato-10088.docx,http://contratos.gastosabertos.org/files/contrato-10088.txt
10089,http://contratos.gastosabertos.org/files/contrato-10089.docx,http://contratos.gastosabertos.org/files/contrato-10089.txt
10090,http://contratos.gastosabertos.org/files/contrato-10090.doc,http://contratos.gastosabertos.org/files/contrato-10090.txt
10091,http://contratos.gastosabertos.org/files/contrato-10091.doc,http://contratos.gastosabertos.org/files/contrato-10091.txt
10092,http://contratos.gastosabertos.org/files/contrato-10092.doc,http://contratos.gastosabertos.org/files/contrato-10092.txt
10093,http://contratos.gastosabertos.org/files/contrato-10093.pdf,
10094,http://contratos.gastosabertos.org/files/contrato-10094.doc,http://contratos.gastosabertos.org/files/contrato-10094.txt
10095,http://contratos.gastosabertos.org/files/contrato-10095.doc,http://contratos.gastosabertos.org/files/contrato-10095.txt
10096,http://contratos.gastosabertos.org/files/contrato-10096.doc,http://contratos.gastosabertos.org/files/contrato-10096.txt
10097,http://contratos.gastosabertos.org/files/contrato-10097.pdf,
10098,http://contratos.gastosabertos.org/files/contrato-10098.doc,http://contratos.gastosabertos.org/files/contrato-10098.txt
10099,http://contratos.gastosabertos.org/files/contrato-10099.doc,http://contratos.gastosabertos.org/files/contrato-10099.txt
10100,http://contratos.gastosabertos.org/files/contrato-10100.docx,http://contratos.gastosabertos.org/files/contrato-10100.txt
10101,http://contratos.gastosabertos.org/files/contrato-10101.docx,http://contratos.gastosabertos.org/files/contrato-10101.txt
10102,http://contratos.gastosabertos.org/files/contrato-10102.doc,http://contratos.gastosabertos.org/files/contrato-10102.txt
10103,http://contratos.gastosabertos.org/files/contrato-10103.doc,http://contratos.gastosabertos.org/files/contrato-10103.txt
10104,http://contratos.gastosabertos.org/files/contrato-10104.pdf,
10105,http://contratos.gastosabertos.org/files/contrato-10105.pdf,
10106,http://contratos.gastosabertos.org/files/contrato-10106.doc,http://contratos.gastosabertos.org/files/contrato-10106.txt
10107,http://contratos.gastosabertos.org/files/contrato-10107.pdf,
10108,http://contratos.gastosabertos.org/files/contrato-10108.doc,http://contratos.gastosabertos.org/files/contrato-10108.txt
10109,http://contratos.gastosabertos.org/files/contrato-10109.pdf,http://contratos.gastosabertos.org/files/contrato-10109.txt
10110,http://contratos.gastosabertos.org/files/contrato-10110.doc,http://contratos.gastosabertos.org/files/contrato-10110.txt
10111,http://contratos.gastosabertos.org/files/contrato-10111.doc,http://contratos.gastosabertos.org/files/contrato-10111.txt
10112,http://contratos.gastosabertos.org/files/contrato-10112.pdf,
10113,http://contratos.gastosabertos.org/files/contrato-10113.pdf,
10114,http://contratos.gastosabertos.org/files/contrato-10114.pdf,
10115,http://contratos.gastosabertos.org/files/contrato-10115.pdf,
10116,http://contratos.gastosabertos.org/files/contrato-10116.pdf,
10117,http://contratos.gastosabertos.org/files/contrato-10117.pdf,
10118,http://contratos.gastosabertos.org/files/contrato-10118.docx,http://contratos.gastosabertos.org/files/contrato-10118.txt
10119,http://contratos.gastosabertos.org/files/contrato-10119.docx,http://contratos.gastosabertos.org/files/contrato-10119.txt
10120,http://contratos.gastosabertos.org/files/contrato-10120.docx,http://contratos.gastosabertos.org/files/contrato-10120.txt
10121,http://contratos.gastosabertos.org/files/contrato-10121.docx,http://contratos.gastosabertos.org/files/contrato-10121.txt
10122,http://contratos.gastosabertos.org/files/contrato-10122.docx,http://contratos.gastosabertos.org/files/contrato-10122.txt
10123,http://contratos.gastosabertos.org/files/contrato-10123.docx,http://contratos.gastosabertos.org/files/contrato-10123.txt
10124,http://contratos.gastosabertos.org/files/contrato-10124.doc,http://contratos.gastosabertos.org/files/contrato-10124.txt
10125,http://contratos.gastosabertos.org/files/contrato-10125.docx,http://contratos.gastosabertos.org/files/contrato-10125.txt
10126,http://contratos.gastosabertos.org/files/contrato-10126.docx,http://contratos.gastosabertos.org/files/contrato-10126.txt
10127,http://contratos.gastosabertos.org/files/contrato-10127.docx,http://contratos.gastosabertos.org/files/contrato-10127.txt
10128,http://contratos.gastosabertos.org/files/contrato-10128.docx,http://contratos.gastosabertos.org/files/contrato-10128.txt
10129,http://contratos.gastosabertos.org/files/contrato-10129.docx,http://contratos.gastosabertos.org/files/contrato-10129.txt
10130,http://contratos.gastosabertos.org/files/contrato-10130.docx,http://contratos.gastosabertos.org/files/contrato-10130.txt
10131,http://contratos.gastosabertos.org/files/contrato-10131.doc,http://contratos.gastosabertos.org/files/contrato-10131.txt
10132,http://contratos.gastosabertos.org/files/contrato-10132.docx,http://contratos.gastosabertos.org/files/contrato-10132.txt
10133,http://contratos.gastosabertos.org/files/contrato-10133.docx,http://contratos.gastosabertos.org/files/contrato-10133.txt
10134,http://contratos.gastosabertos.org/files/contrato-10134.docx,http://contratos.gastosabertos.org/files/contrato-10134.txt
10135,http://contratos.gastosabertos.org/files/contrato-10135.docx,http://contratos.gastosabertos.org/files/contrato-10135.txt
10136,http://contratos.gastosabertos.org/files/contrato-10136.doc,http://contratos.gastosabertos.org/files/contrato-10136.txt
10137,http://contratos.gastosabertos.org/files/contrato-10137.doc,http://contratos.gastosabertos.org/files/contrato-10137.txt
10138,http://contratos.gastosabertos.org/files/contrato-10138.docx,http://contratos.gastosabertos.org/files/contrato-10138.txt
10139,http://contratos.gastosabertos.org/files/contrato-10139.doc,http://contratos.gastosabertos.org/files/contrato-10139.txt
10140,http://contratos.gastosabertos.org/files/contrato-10140.pdf,
10141,http://contratos.gastosabertos.org/files/contrato-10141.doc,http://contratos.gastosabertos.org/files/contrato-10141.txt
10142,http://contratos.gastosabertos.org/files/contrato-10142.doc,http://contratos.gastosabertos.org/files/contrato-10142.txt
10143,http://contratos.gastosabertos.org/files/contrato-10143.doc,http://contratos.gastosabertos.org/files/contrato-10143.txt
10144,http://contratos.gastosabertos.org/files/contrato-10144.doc,http://contratos.gastosabertos.org/files/contrato-10144.txt
10145,http://contratos.gastosabertos.org/files/contrato-10145.doc,http://contratos.gastosabertos.org/files/contrato-10145.txt
10146,http://contratos.gastosabertos.org/files/contrato-10146.docx,http://contratos.gastosabertos.org/files/contrato-10146.txt
10147,http://contratos.gastosabertos.org/files/contrato-10147.docx,http://contratos.gastosabertos.org/files/contrato-10147.txt
10148,http://contratos.gastosabertos.org/files/contrato-10148.docx,http://contratos.gastosabertos.org/files/contrato-10148.txt
10149,http://contratos.gastosabertos.org/files/contrato-10149.docx,http://contratos.gastosabertos.org/files/contrato-10149.txt
10150,http://contratos.gastosabertos.org/files/contrato-10150.doc,http://contratos.gastosabertos.org/files/contrato-10150.txt
10151,http://contratos.gastosabertos.org/files/contrato-10151.docx,http://contratos.gastosabertos.org/files/contrato-10151.txt
10152,http://contratos.gastosabertos.org/files/contrato-10152.doc,http://contratos.gastosabertos.org/files/contrato-10152.txt
10153,http://contratos.gastosabertos.org/files/contrato-10153.docx,http://contratos.gastosabertos.org/files/contrato-10153.txt
10154,http://contratos.gastosabertos.org/files/contrato-10154.docx,http://contratos.gastosabertos.org/files/contrato-10154.txt
10155,http://contratos.gastosabertos.org/files/contrato-10155.docx,http://contratos.gastosabertos.org/files/contrato-10155.txt
10156,http://contratos.gastosabertos.org/files/contrato-10156.docx,http://contratos.gastosabertos.org/files/contrato-10156.txt
10157,http://contratos.gastosabertos.org/files/contrato-10157.docx,http://contratos.gastosabertos.org/files/contrato-10157.txt
10158,http://contratos.gastosabertos.org/files/contrato-10158.docx,http://contratos.gastosabertos.org/files/contrato-10158.txt
10159,http://contratos.gastosabertos.org/files/contrato-10159.docx,http://contratos.gastosabertos.org/files/contrato-10159.txt
10160,http://contratos.gastosabertos.org/files/contrato-10160.docx,http://contratos.gastosabertos.org/files/contrato-10160.txt
10161,http://contratos.gastosabertos.org/files/contrato-10161.docx,http://contratos.gastosabertos.org/files/contrato-10161.txt
10162,http://contratos.gastosabertos.org/files/contrato-10162.doc,http://contratos.gastosabertos.org/files/contrato-10162.txt
10163,http://contratos.gastosabertos.org/files/contrato-10163.doc,http://contratos.gastosabertos.org/files/contrato-10163.txt
10164,http://contratos.gastosabertos.org/files/contrato-10164.doc,http://contratos.gastosabertos.org/files/contrato-10164.txt
10165,http://contratos.gastosabertos.org/files/contrato-10165.docx,http://contratos.gastosabertos.org/files/contrato-10165.txt
10166,http://contratos.gastosabertos.org/files/contrato-10166.pdf,
10167,http://contratos.gastosabertos.org/files/contrato-10167.docx,http://contratos.gastosabertos.org/files/contrato-10167.txt
10168,http://contratos.gastosabertos.org/files/contrato-10168.docx,http://contratos.gastosabertos.org/files/contrato-10168.txt
10169,http://contratos.gastosabertos.org/files/contrato-10169.docx,http://contratos.gastosabertos.org/files/contrato-10169.txt
10170,http://contratos.gastosabertos.org/files/contrato-10170.docx,http://contratos.gastosabertos.org/files/contrato-10170.txt
10171,http://contratos.gastosabertos.org/files/contrato-10171.pdf,
10172,http://contratos.gastosabertos.org/files/contrato-10172.pdf,
10173,http://contratos.gastosabertos.org/files/contrato-10173.docx,http://contratos.gastosabertos.org/files/contrato-10173.txt
10174,http://contratos.gastosabertos.org/files/contrato-10174.docx,http://contratos.gastosabertos.org/files/contrato-10174.txt
10175,http://contratos.gastosabertos.org/files/contrato-10175.doc,http://contratos.gastosabertos.org/files/contrato-10175.txt
10176,http://contratos.gastosabertos.org/files/contrato-10176.doc,http://contratos.gastosabertos.org/files/contrato-10176.txt
10177,http://contratos.gastosabertos.org/files/contrato-10177.doc,http://contratos.gastosabertos.org/files/contrato-10177.txt
10178,http://contratos.gastosabertos.org/files/contrato-10178.pdf,
10179,http://contratos.gastosabertos.org/files/contrato-10179.pdf,
10180,http://contratos.gastosabertos.org/files/contrato-10180.doc,http://contratos.gastosabertos.org/files/contrato-10180.txt
10181,http://contratos.gastosabertos.org/files/contrato-10181.pdf,
10182,http://contratos.gastosabertos.org/files/contrato-10182.doc,http://contratos.gastosabertos.org/files/contrato-10182.txt
10183,http://contratos.gastosabertos.org/files/contrato-10183.docx,http://contratos.gastosabertos.org/files/contrato-10183.txt
10184,http://contratos.gastosabertos.org/files/contrato-10184.docx,http://contratos.gastosabertos.org/files/contrato-10184.txt
10185,http://contratos.gastosabertos.org/files/contrato-10185.docx,http://contratos.gastosabertos.org/files/contrato-10185.txt
10186,http://contratos.gastosabertos.org/files/contrato-10186.docx,http://contratos.gastosabertos.org/files/contrato-10186.txt
10187,http://contratos.gastosabertos.org/files/contrato-10187.docx,http://contratos.gastosabertos.org/files/contrato-10187.txt
10188,http://contratos.gastosabertos.org/files/contrato-10188.docx,http://contratos.gastosabertos.org/files/contrato-10188.txt
10189,http://contratos.gastosabertos.org/files/contrato-10189.docx,http://contratos.gastosabertos.org/files/contrato-10189.txt
10190,http://contratos.gastosabertos.org/files/contrato-10190.docx,http://contratos.gastosabertos.org/files/contrato-10190.txt
10191,http://contratos.gastosabertos.org/files/contrato-10191.pdf,
10192,http://contratos.gastosabertos.org/files/contrato-10192.pdf,
10193,http://contratos.gastosabertos.org/files/contrato-10193.docx,http://contratos.gastosabertos.org/files/contrato-10193.txt
10194,http://contratos.gastosabertos.org/files/contrato-10194.docx,http://contratos.gastosabertos.org/files/contrato-10194.txt
10195,http://contratos.gastosabertos.org/files/contrato-10195.doc,http://contratos.gastosabertos.org/files/contrato-10195.txt
10196,http://contratos.gastosabertos.org/files/contrato-10196.pdf,
10197,http://contratos.gastosabertos.org/files/contrato-10197.pdf,
10198,http://contratos.gastosabertos.org/files/contrato-10198.rtf,
10199,http://contratos.gastosabertos.org/files/contrato-10199.docx,http://contratos.gastosabertos.org/files/contrato-10199.txt
10200,http://contratos.gastosabertos.org/files/contrato-10200.doc,http://contratos.gastosabertos.org/files/contrato-10200.txt
10201,http://contratos.gastosabertos.org/files/contrato-10201.doc,http://contratos.gastosabertos.org/files/contrato-10201.txt
10202,http://contratos.gastosabertos.org/files/contrato-10202.doc,http://contratos.gastosabertos.org/files/contrato-10202.txt
10203,http://contratos.gastosabertos.org/files/contrato-10203.docx,http://contratos.gastosabertos.org/files/contrato-10203.txt
10204,http://contratos.gastosabertos.org/files/contrato-10204.docx,http://contratos.gastosabertos.org/files/contrato-10204.txt
10205,http://contratos.gastosabertos.org/files/contrato-10205.docx,http://contratos.gastosabertos.org/files/contrato-10205.txt
10206,http://contratos.gastosabertos.org/files/contrato-10206.docx,http://contratos.gastosabertos.org/files/contrato-10206.txt
10207,http://contratos.gastosabertos.org/files/contrato-10207.doc,http://contratos.gastosabertos.org/files/contrato-10207.txt
10208,http://contratos.gastosabertos.org/files/contrato-10208.doc,http://contratos.gastosabertos.org/files/contrato-10208.txt
10209,http://contratos.gastosabertos.org/files/contrato-10209.doc,http://contratos.gastosabertos.org/files/contrato-10209.txt
10210,http://contratos.gastosabertos.org/files/contrato-10210.doc,http://contratos.gastosabertos.org/files/contrato-10210.txt
10211,http://contratos.gastosabertos.org/files/contrato-10211.pdf,
10212,http://contratos.gastosabertos.org/files/contrato-10212.doc,http://contratos.gastosabertos.org/files/contrato-10212.txt
10213,http://contratos.gastosabertos.org/files/contrato-10213.doc,http://contratos.gastosabertos.org/files/contrato-10213.txt
10214,http://contratos.gastosabertos.org/files/contrato-10214.pdf,
10215,http://contratos.gastosabertos.org/files/contrato-10215.rtf,
10216,http://contratos.gastosabertos.org/files/contrato-10216.pdf,
10217,http://contratos.gastosabertos.org/files/contrato-10217.rtf,
10218,http://contratos.gastosabertos.org/files/contrato-10218.pdf,
10219,http://contratos.gastosabertos.org/files/contrato-10219.pdf,
10220,http://contratos.gastosabertos.org/files/contrato-10220.pdf,
10221,http://contratos.gastosabertos.org/files/contrato-10221.pdf,
10222,http://contratos.gastosabertos.org/files/contrato-10222.doc,http://contratos.gastosabertos.org/files/contrato-10222.txt
10223,http://contratos.gastosabertos.org/files/contrato-10223.pdf,
10224,http://contratos.gastosabertos.org/files/contrato-10224.pdf,
10225,http://contratos.gastosabertos.org/files/contrato-10225.pdf,
10226,http://contratos.gastosabertos.org/files/contrato-10226.pdf,
10227,http://contratos.gastosabertos.org/files/contrato-10227.doc,http://contratos.gastosabertos.org/files/contrato-10227.txt
10228,http://contratos.gastosabertos.org/files/contrato-10228.pdf,
10229,http://contratos.gastosabertos.org/files/contrato-10229.pdf,
10230,http://contratos.gastosabertos.org/files/contrato-10230.pdf,
10231,http://contratos.gastosabertos.org/files/contrato-10231.pdf,
10232,http://contratos.gastosabertos.org/files/contrato-10232.pdf,
10233,http://contratos.gastosabertos.org/files/contrato-10233.pdf,
10234,http://contratos.gastosabertos.org/files/contrato-10234.pdf,
10235,http://contratos.gastosabertos.org/files/contrato-10235.pdf,
10236,http://contratos.gastosabertos.org/files/contrato-10236.pdf,
10237,http://contratos.gastosabertos.org/files/contrato-10237.pdf,
10238,http://contratos.gastosabertos.org/files/contrato-10238.doc,http://contratos.gastosabertos.org/files/contrato-10238.txt
10239,http://contratos.gastosabertos.org/files/contrato-10239.doc,http://contratos.gastosabertos.org/files/contrato-10239.txt
10240,http://contratos.gastosabertos.org/files/contrato-10240.docx,http://contratos.gastosabertos.org/files/contrato-10240.txt
10241,http://contratos.gastosabertos.org/files/contrato-10241.docx,http://contratos.gastosabertos.org/files/contrato-10241.txt
10242,http://contratos.gastosabertos.org/files/contrato-10242.doc,http://contratos.gastosabertos.org/files/contrato-10242.txt
10243,http://contratos.gastosabertos.org/files/contrato-10243.pdf,
10244,http://contratos.gastosabertos.org/files/contrato-10244.pdf,http://contratos.gastosabertos.org/files/contrato-10244.txt
10245,http://contratos.gastosabertos.org/files/contrato-10245.pdf,
10246,http://contratos.gastosabertos.org/files/contrato-10246.pdf,
10247,http://contratos.gastosabertos.org/files/contrato-10247.pdf,
10248,http://contratos.gastosabertos.org/files/contrato-10248.pdf,
10249,http://contratos.gastosabertos.org/files/contrato-10249.doc,http://contratos.gastosabertos.org/files/contrato-10249.txt
10250,http://contratos.gastosabertos.org/files/contrato-10250.doc,http://contratos.gastosabertos.org/files/contrato-10250.txt
10251,http://contratos.gastosabertos.org/files/contrato-10251.doc,http://contratos.gastosabertos.org/files/contrato-10251.txt
10252,http://contratos.gastosabertos.org/files/contrato-10252.doc,http://contratos.gastosabertos.org/files/contrato-10252.txt
10253,http://contratos.gastosabertos.org/files/contrato-10253.rtf,
10254,http://contratos.gastosabertos.org/files/contrato-10254.doc,http://contratos.gastosabertos.org/files/contrato-10254.txt
10255,http://contratos.gastosabertos.org/files/contrato-10255.doc,http://contratos.gastosabertos.org/files/contrato-10255.txt
10256,http://contratos.gastosabertos.org/files/contrato-10256.doc,http://contratos.gastosabertos.org/files/contrato-10256.txt
10257,http://contratos.gastosabertos.org/files/contrato-10257.doc,http://contratos.gastosabertos.org/files/contrato-10257.txt
10258,http://contratos.gastosabertos.org/files/contrato-10258.pdf,
10259,http://contratos.gastosabertos.org/files/contrato-10259.doc,http://contratos.gastosabertos.org/files/contrato-10259.txt
10260,http://contratos.gastosabertos.org/files/contrato-10260.doc,http://contratos.gastosabertos.org/files/contrato-10260.txt
10261,http://contratos.gastosabertos.org/files/contrato-10261.doc,http://contratos.gastosabertos.org/files/contrato-10261.txt
10262,http://contratos.gastosabertos.org/files/contrato-10262.doc,http://contratos.gastosabertos.org/files/contrato-10262.txt
10263,http://contratos.gastosabertos.org/files/contrato-10263.doc,http://contratos.gastosabertos.org/files/contrato-10263.txt
10264,http://contratos.gastosabertos.org/files/contrato-10264.doc,http://contratos.gastosabertos.org/files/contrato-10264.txt
10265,http://contratos.gastosabertos.org/files/contrato-10265.doc,http://contratos.gastosabertos.org/files/contrato-10265.txt
10266,http://contratos.gastosabertos.org/files/contrato-10266.doc,http://contratos.gastosabertos.org/files/contrato-10266.txt
10267,http://contratos.gastosabertos.org/files/contrato-10267.doc,http://contratos.gastosabertos.org/files/contrato-10267.txt
10268,http://contratos.gastosabertos.org/files/contrato-10268.docx,http://contratos.gastosabertos.org/files/contrato-10268.txt
10269,http://contratos.gastosabertos.org/files/contrato-10269.doc,http://contratos.gastosabertos.org/files/contrato-10269.txt
10270,http://contratos.gastosabertos.org/files/contrato-10270.docx,http://contratos.gastosabertos.org/files/contrato-10270.txt
10271,http://contratos.gastosabertos.org/files/contrato-10271.docx,http://contratos.gastosabertos.org/files/contrato-10271.txt
10272,http://contratos.gastosabertos.org/files/contrato-10272.docx,http://contratos.gastosabertos.org/files/contrato-10272.txt
10273,http://contratos.gastosabertos.org/files/contrato-10273.docx,http://contratos.gastosabertos.org/files/contrato-10273.txt
10274,http://contratos.gastosabertos.org/files/contrato-10274.docx,http://contratos.gastosabertos.org/files/contrato-10274.txt
10275,http://contratos.gastosabertos.org/files/contrato-10275.docx,http://contratos.gastosabertos.org/files/contrato-10275.txt
10276,http://contratos.gastosabertos.org/files/contrato-10276.pdf,
10277,http://contratos.gastosabertos.org/files/contrato-10277.pdf,
10278,http://contratos.gastosabertos.org/files/contrato-10278.docx,http://contratos.gastosabertos.org/files/contrato-10278.txt
10279,http://contratos.gastosabertos.org/files/contrato-10279.pdf,
10280,http://contratos.gastosabertos.org/files/contrato-10280.pdf,
10281,http://contratos.gastosabertos.org/files/contrato-10281.docx,http://contratos.gastosabertos.org/files/contrato-10281.txt
10282,http://contratos.gastosabertos.org/files/contrato-10282.pdf,
10283,http://contratos.gastosabertos.org/files/contrato-10283.pdf,
10284,http://contratos.gastosabertos.org/files/contrato-10284.pdf,
10285,http://contratos.gastosabertos.org/files/contrato-10285.doc,http://contratos.gastosabertos.org/files/contrato-10285.txt
10286,http://contratos.gastosabertos.org/files/contrato-10286.pdf,
10287,http://contratos.gastosabertos.org/files/contrato-10287.doc,http://contratos.gastosabertos.org/files/contrato-10287.txt
10288,http://contratos.gastosabertos.org/files/contrato-10288.pdf,
10289,http://contratos.gastosabertos.org/files/contrato-10289.pdf,
10290,http://contratos.gastosabertos.org/files/contrato-10290.pdf,
10291,http://contratos.gastosabertos.org/files/contrato-10291.doc,http://contratos.gastosabertos.org/files/contrato-10291.txt
10292,http://contratos.gastosabertos.org/files/contrato-10292.doc,http://contratos.gastosabertos.org/files/contrato-10292.txt
10293,http://contratos.gastosabertos.org/files/contrato-10293.pdf,http://contratos.gastosabertos.org/files/contrato-10293.txt
10294,http://contratos.gastosabertos.org/files/contrato-10294.pdf,http://contratos.gastosabertos.org/files/contrato-10294.txt
10295,http://contratos.gastosabertos.org/files/contrato-10295.doc,http://contratos.gastosabertos.org/files/contrato-10295.txt
10296,http://contratos.gastosabertos.org/files/contrato-10296.doc,http://contratos.gastosabertos.org/files/contrato-10296.txt
10297,http://contratos.gastosabertos.org/files/contrato-10297.pdf,
10298,http://contratos.gastosabertos.org/files/contrato-10298.pdf,
10299,http://contratos.gastosabertos.org/files/contrato-10299.docx,http://contratos.gastosabertos.org/files/contrato-10299.txt
10300,http://contratos.gastosabertos.org/files/contrato-10300.doc,http://contratos.gastosabertos.org/files/contrato-10300.txt
10301,http://contratos.gastosabertos.org/files/contrato-10301.docx,http://contratos.gastosabertos.org/files/contrato-10301.txt
10302,http://contratos.gastosabertos.org/files/contrato-10302.doc,http://contratos.gastosabertos.org/files/contrato-10302.txt
10303,http://contratos.gastosabertos.org/files/contrato-10303.doc,http://contratos.gastosabertos.org/files/contrato-10303.txt
10304,http://contratos.gastosabertos.org/files/contrato-10304.doc,http://contratos.gastosabertos.org/files/contrato-10304.txt
10305,http://contratos.gastosabertos.org/files/contrato-10305.doc,http://contratos.gastosabertos.org/files/contrato-10305.txt
10306,http://contratos.gastosabertos.org/files/contrato-10306.doc,http://contratos.gastosabertos.org/files/contrato-10306.txt
10307,http://contratos.gastosabertos.org/files/contrato-10307.doc,http://contratos.gastosabertos.org/files/contrato-10307.txt
10308,http://contratos.gastosabertos.org/files/contrato-10308.doc,http://contratos.gastosabertos.org/files/contrato-10308.txt
10309,http://contratos.gastosabertos.org/files/contrato-10309.doc,http://contratos.gastosabertos.org/files/contrato-10309.txt
10310,http://contratos.gastosabertos.org/files/contrato-10310.doc,http://contratos.gastosabertos.org/files/contrato-10310.txt
10311,http://contratos.gastosabertos.org/files/contrato-10311.doc,http://contratos.gastosabertos.org/files/contrato-10311.txt
10312,http://contratos.gastosabertos.org/files/contrato-10312.doc,http://contratos.gastosabertos.org/files/contrato-10312.txt
10313,http://contratos.gastosabertos.org/files/contrato-10313.doc,http://contratos.gastosabertos.org/files/contrato-10313.txt
10314,http://contratos.gastosabertos.org/files/contrato-10314.doc,http://contratos.gastosabertos.org/files/contrato-10314.txt
10315,http://contratos.gastosabertos.org/files/contrato-10315.doc,http://contratos.gastosabertos.org/files/contrato-10315.txt
10316,http://contratos.gastosabertos.org/files/contrato-10316.doc,http://contratos.gastosabertos.org/files/contrato-10316.txt
10317,http://contratos.gastosabertos.org/files/contrato-10317.doc,http://contratos.gastosabertos.org/files/contrato-10317.txt
10318,http://contratos.gastosabertos.org/files/contrato-10318.doc,http://contratos.gastosabertos.org/files/contrato-10318.txt
10319,http://contratos.gastosabertos.org/files/contrato-10319.doc,http://contratos.gastosabertos.org/files/contrato-10319.txt
10320,http://contratos.gastosabertos.org/files/contrato-10320.doc,http://contratos.gastosabertos.org/files/contrato-10320.txt
10321,http://contratos.gastosabertos.org/files/contrato-10321.doc,http://contratos.gastosabertos.org/files/contrato-10321.txt
10322,http://contratos.gastosabertos.org/files/contrato-10322.doc,http://contratos.gastosabertos.org/files/contrato-10322.txt
10323,http://contratos.gastosabertos.org/files/contrato-10323.doc,http://contratos.gastosabertos.org/files/contrato-10323.txt
10324,http://contratos.gastosabertos.org/files/contrato-10324.doc,http://contratos.gastosabertos.org/files/contrato-10324.txt
10325,http://contratos.gastosabertos.org/files/contrato-10325.doc,http://contratos.gastosabertos.org/files/contrato-10325.txt
10326,http://contratos.gastosabertos.org/files/contrato-10326.pdf,http://contratos.gastosabertos.org/files/contrato-10326.txt
10327,http://contratos.gastosabertos.org/files/contrato-10327.docx,http://contratos.gastosabertos.org/files/contrato-10327.txt
10328,http://contratos.gastosabertos.org/files/contrato-10328.docx,http://contratos.gastosabertos.org/files/contrato-10328.txt
10329,http://contratos.gastosabertos.org/files/contrato-10329.docx,http://contratos.gastosabertos.org/files/contrato-10329.txt
10330,http://contratos.gastosabertos.org/files/contrato-10330.docx,http://contratos.gastosabertos.org/files/contrato-10330.txt
10331,http://contratos.gastosabertos.org/files/contrato-10331.docx,http://contratos.gastosabertos.org/files/contrato-10331.txt
10332,http://contratos.gastosabertos.org/files/contrato-10332.docx,http://contratos.gastosabertos.org/files/contrato-10332.txt
10333,http://contratos.gastosabertos.org/files/contrato-10333.pdf,http://contratos.gastosabertos.org/files/contrato-10333.txt
10334,http://contratos.gastosabertos.org/files/contrato-10334.pdf,http://contratos.gastosabertos.org/files/contrato-10334.txt
10335,http://contratos.gastosabertos.org/files/contrato-10335.doc,http://contratos.gastosabertos.org/files/contrato-10335.txt
10336,http://contratos.gastosabertos.org/files/contrato-10336.pdf,
10337,http://contratos.gastosabertos.org/files/contrato-10337.doc,http://contratos.gastosabertos.org/files/contrato-10337.txt
10338,http://contratos.gastosabertos.org/files/contrato-10338.doc,http://contratos.gastosabertos.org/files/contrato-10338.txt
10339,http://contratos.gastosabertos.org/files/contrato-10339.doc,http://contratos.gastosabertos.org/files/contrato-10339.txt
